timestep,agent,x-coord,y-coord
533,5,40,47
533,6,41,48
533,7,40,47
533,8,42,26
533,9,36,12
533,10,37,30
533,11,26,4
534,-1,34,11
534,0,35,13
534,1,38,34
534,2,47,37
534,3,40,14
534,4,40,48
534,5,41,47
534,6,42,48
534,7,41,47
534,8,42,27
534,9,35,12
534,10,38,30
534,11,26,3
535,-1,35,12
535,0,35,12
535,1,37,34
535,2,47,38
535,3,40,13
535,4,39,48
535,5,40,47
535,6,41,48
535,7,40,47
535,8,42,28
535,9,34,12
535,10,39,30
535,11,26,4
536,-1,36,12
536,0,35,11
536,1,36,34
536,2,47,39
536,3,40,12
536,4,39,47
536,5,39,47
536,6,40,48
536,7,39,47
536,8,42,27
536,9,35,12
536,10,39,29
536,11,26,5
537,-1,36,13
537,0,35,12
537,1,36,35
537,2,47,40
537,3,41,12
537,4,38,47
537,5,38,47
537,6,40,47
537,7,40,47
537,8,42,26
537,9,36,12
537,10,38,29
537,11,26,4
538,-1,35,13
538,0,35,11
538,1,37,35
538,2,46,40
538,3,41,11
538,4,39,47
538,5,39,47
538,6,40,46
538,7,41,47
538,8,42,27
538,9,35,12
538,10,39,29
538,11,26,5
539,-1,36,12
539,0,35,12
539,1,36,35
539,2,47,40
539,3,41,10
539,4,40,47
539,5,40,47
539,6,40,47
539,7,40,47
539,8,42,28
539,9,36,12
539,10,40,29
539,11,26,4
540,-1,37,12
540,0,35,13
540,1,35,35
540,2,47,39
540,3,41,9
540,4,41,47
540,5,41,47
540,6,40,48
540,7,39,47
540,8,42,27
540,9,35,12
540,10,40,28
540,11,26,3
541,-1,36,13
541,0,36,13
541,1,35,36
541,2,47,40
541,3,41,8
541,4,40,47
541,5,40,47
541,6,40,47
541,7,39,46
541,8,42,26
541,9,34,12
541,10,41,28
541,11,26,4
542,-1,35,13
542,0,35,13
542,1,34,36
542,2,47,41
542,3,42,8
542,4,40,46
542,5,39,47
542,6,40,46
542,7,39,47
542,8,42,27
542,9,35,12
542,10,41,27
542,11,26,5
543,-1,36,13
543,0,35,12
543,1,34,37
543,2,47,42
543,3,42,7
543,4,40,47
543,5,40,47
543,6,40,47
543,7,40,47
543,8,43,27
543,9,36,12
543,10,40,27
543,11,26,4
544,-1,37,13
544,0,35,11
544,1,33,37
544,2,46,42
544,3,43,7
544,4,41,47
544,5,41,47
544,6,40,48
544,7,41,47
544,8,44,27
544,9,35,12
544,10,40,28
544,11,26,3
545,-1,36,13
545,0,35,12
545,1,33,38
545,2,45,42
545,3,43,6
545,4,42,47
545,5,41,48
545,6,40,47
545,7,40,47
545,8,45,27
545,9,34,12
545,10,41,28
545,11,27,3
546,-1,37,13
546,0,34,12
546,1,32,38
546,2,45,43
546,3,44,6
546,4,41,47
546,5,40,48
546,6,40,46
546,7,40,48
546,8,44,27
546,9,34,13
546,10,41,27
546,11,27,4
547,-1,37,13
547,0,35,12
547,1,32,39
547,2,44,43
547,3,44,5
547,4,41,46
547,5,40,47
547,6,40,47
547,7,40,47
547,8,44,28
547,9,34,12
547,10,42,27
547,11,26,4
548,-1,36,13
548,0,36,12
548,1,31,39
548,2,44,44
548,3,45,5
548,4,41,47
548,5,40,46
548,6,40,48
548,7,41,47
548,8,45,28
548,9,35,12
548,10,43,27
548,11,25,4
549,-1,37,13
549,0,35,12
549,1,31,40
549,2,43,44
549,3,45,4
549,4,40,47
549,5,40,45
549,6,40,47
549,7,40,47
549,8,44,28
549,9,36,12
549,10,43,28
549,11,26,4
550,-1,37,13
550,0,34,12
550,1,30,40
550,2,43,45
550,3,46,4
550,4,39,47
550,5,40,46
550,6,40,46
550,7,40,46
550,8,43,28
550,9,35,12
550,10,42,28
550,11,27,4
551,-1,36,13
551,0,34,13
551,1,30,41
551,2,42,45
551,3,46,3
551,4,39,48
551,5,40,47
551,6,40,47
551,7,41,46
551,8,43,29
551,9,34,12
551,10,42,27
551,11,26,4
552,-1,37,13
552,0,35,13
552,1,29,41
552,2,42,46
552,3,47,3
552,4,39,47
552,5,40,48
552,6,40,48
552,7,41,47
552,8,43,30
552,9,35,12
552,10,42,26
552,11,25,4
553,-1,38,13
553,0,35,12
553,1,29,42
553,2,42,45
553,3,46,3
553,4,40,47
553,5,40,47
553,6,40,47
553,7,40,47
553,8,43,29
553,9,36,12
553,10,42,27
553,11,25,3
554,-1,37,13
554,0,35,11
554,1,29,41
554,2,42,46
554,3,47,3
554,4,41,47
554,5,41,47
554,6,40,46
554,7,39,47
554,8,43,28
554,9,36,13
554,10,42,28
554,11,26,3
555,-1,36,13
555,0,36,11
555,1,29,42
555,2,41,46
555,3,48,3
555,4,40,47
555,5,40,47
555,6,40,47
555,7,40,47
555,8,42,28
555,9,35,13
555,10,42,27
555,11,26,4
556,-1,37,13
556,0,37,11
556,1,28,42
556,2,41,47
556,3,47,3
556,4,39,47
556,5,39,47
556,6,40,48
556,7,39,47
556,8,42,27
556,9,36,13
556,10,41,27
556,11,26,5
557,-1,38,13
557,0,38,11
557,1,27,42
557,2,40,47
557,3,46,3
557,4,40,47
557,5,40,47
557,6,40,47
557,7,40,47
557,8,41,27
557,9,35,13
557,10,40,27
557,11,25,5
558,-1,38,14
558,0,38,12
558,1,28,42
558,2,40,46
558,3,47,3
558,4,41,47
558,5,41,47
558,6,41,47
558,7,41,47
558,8,42,27
558,9,36,13
558,10,41,27
558,11,25,4
559,-1,38,15
559,0,38,11
559,1,29,42
559,2,40,47
559,3,48,3
559,4,40,47
559,5,40,47
559,6,40,47
559,7,40,47
559,8,43,27
559,9,35,13
559,10,42,27
559,11,26,4
560,-1,38,16
560,0,38,12
560,1,28,42
560,2,40,48
560,3,47,3
560,4,40,48
560,5,39,47
560,6,39,47
560,7,39,47
560,8,42,27
560,9,35,12
560,10,43,27
560,11,27,4
561,-1,38,17
561,0,38,13
561,1,28,43
561,2,40,47
561,3,48,3
561,4,40,47
561,5,39,46
561,6,40,47
561,7,39,46
561,8,42,26
561,9,35,13
561,10,43,26
561,11,26,4
562,-1,38,18
562,0,38,14
562,1,28,42
562,2,40,46
562,3,47,3
562,4,39,47
562,5,39,45
562,6,41,47
562,7,39,45
562,8,43,26
562,9,35,14
562,10,43,25
562,11,25,4
563,-1,38,19
563,0,38,15
563,1,28,41
563,2,40,45
563,3,46,3
563,4,39,46
563,5,39,44
563,6,40,47
563,7,39,44
563,8,43,25
563,9,35,15
563,10,43,24
563,11,26,4
564,-1,38,20
564,0,38,16
564,1,28,42
564,2,39,45
564,3,46,4
564,4,38,46
564,5,39,45
564,6,41,47
564,7,39,43
564,8,43,24
564,9,35,16
564,10,43,23
564,11,27,4
565,-1,38,21
565,0,38,17
565,1,28,43
565,2,39,44
565,3,46,5
565,4,38,45
565,5,39,44
565,6,40,47
565,7,39,42
565,8,43,23
565,9,35,17
565,10,43,22
565,11,26,4
566,-1,38,22
566,0,38,18
566,1,28,42
566,2,39,43
566,3,46,6
566,4,38,44
566,5,39,43
566,6,40,46
566,7,39,41
566,8,43,22
566,9,35,18
566,10,43,21
566,11,26,5
567,-1,38,23
567,0,38,19
567,1,28,41
567,2,39,42
567,3,46,7
567,4,38,43
567,5,39,42
567,6,40,47
567,7,40,41
567,8,43,21
567,9,35,17
567,10,43,20
567,11,26,6
568,-1,38,24
568,0,38,20
568,1,28,42
568,2,40,42
568,3,46,6
568,4,38,42
568,5,39,41
568,6,40,48
568,7,40,40
568,8,43,20
568,9,35,16
568,10,43,19
568,11,26,7
569,-1,38,25
569,0,38,19
569,1,28,43
569,2,40,41
569,3,46,7
569,4,38,41
569,5,39,40
569,6,40,47
569,7,40,39
569,8,43,19
569,9,35,17
569,10,42,19
569,11,26,8
570,-1,38,26
570,0,38,20
570,1,28,42
570,2,40,40
570,3,46,8
570,4,38,40
570,5,39,39
570,6,40,46
570,7,40,38
570,8,42,19
570,9,35,18
570,10,41,19
570,11,26,9
571,-1,38,27
571,0,38,21
571,1,28,41
571,2,40,39
571,3,46,9
571,4,37,40
571,5,39,38
571,6,40,47
571,7,40,37
571,8,42,18
571,9,35,19
571,10,41,18
571,11,26,10
572,-1,38,28
572,0,38,22
572,1,28,42
572,2,40,38
572,3,46,10
572,4,37,39
572,5,39,37
572,6,40,48
572,7,40,36
572,8,42,17
572,9,35,20
572,10,40,18
572,11,26,9
573,-1,38,29
573,0,38,23
573,1,28,43
573,2,40,37
573,3,46,11
573,4,37,38
573,5,39,36
573,6,39,48
573,7,40,35
573,8,42,16
573,9,35,21
573,10,40,17
573,11,26,10
574,-1,39,29
574,0,38,24
574,1,28,42
574,2,40,36
574,3,46,12
574,4,37,37
574,5,39,35
574,6,39,47
574,7,40,34
574,8,42,15
574,9,35,22
574,10,39,17
574,11,26,11
575,-1,39,30
575,0,38,25
575,1,28,41
575,2,39,36
575,3,46,13
575,4,37,36
575,5,39,34
575,6,40,47
575,7,40,33
575,8,42,14
575,9,35,23
575,10,39,16
575,11,26,12
576,-1,39,31
576,0,38,26
576,1,28,42
576,2,39,35
576,3,46,14
576,4,37,35
576,5,39,33
576,6,41,47
576,7,40,32
576,8,42,13
576,9,34,23
576,10,38,16
576,11,26,13
577,-1,40,31
577,0,38,27
577,1,28,43
577,2,39,34
577,3,46,15
577,4,38,35
577,5,39,32
577,6,40,47
577,7,40,31
577,8,43,13
577,9,34,24
577,10,38,15
577,11,26,14
578,-1,39,31
578,0,38,28
578,1,28,42
578,2,39,33
578,3,47,15
578,4,38,34
578,5,39,31
578,6,39,47
578,7,40,30
578,8,43,12
578,9,34,25
578,10,37,15
578,11,26,15
579,-1,39,32
579,0,38,29
579,1,28,41
579,2,39,32
579,3,47,16
579,4,38,33
579,5,39,30
579,6,40,47
579,7,40,29
579,8,43,11
579,9,34,26
579,10,37,14
579,11,26,16
580,-1,40,32
580,0,38,28
580,1,28,42
580,2,39,31
580,3,47,17
580,4,38,32
580,5,39,29
580,6,41,47
580,7,40,28
580,8,43,10
580,9,34,25
580,10,36,14
580,11,25,16
581,-1,39,32
581,0,39,28
581,1,28,43
581,2,39,32
581,3,47,18
581,4,38,33
581,5,39,28
581,6,42,47
581,7,41,28
581,8,43,9
581,9,34,26
581,10,36,13
581,11,25,17
582,-1,38,32
582,0,39,29
582,1,28,42
582,2,38,32
582,3,47,19
582,4,38,34
582,5,39,27
582,6,41,47
582,7,41,27
582,8,43,8
582,9,34,27
582,10,36,12
582,11,25,18
583,-1,39,32
583,0,39,30
583,1,28,41
583,2,38,33
583,3,47,20
583,4,38,35
583,5,39,26
583,6,40,47
583,7,40,27
583,8,43,7
583,9,34,28
583,10,35,12
583,11,25,19
584,-1,39,32
584,0,39,31
584,1,29,41
584,2,38,32
584,3,47,21
584,4,38,36
584,5,39,25
584,6,40,46
584,7,41,27
584,8,43,6
584,9,34,29
584,10,34,12
584,11,25,20
585,-1,38,32
585,0,39,30
585,1,29,42
585,2,38,33
585,3,47,22
585,4,38,37
585,5,39,24
585,6,40,47
585,7,42,27
585,8,44,6
585,9,34,30
585,10,34,11
585,11,25,21
586,-1,38,33
586,0,39,31
586,1,28,42
586,2,38,34
586,3,47,23
586,4,38,38
586,5,39,23
586,6,40,48
586,7,43,27
586,8,44,5
586,9,34,31
586,10,35,11
586,11,26,21
587,-1,37,33
587,0,39,32
587,1,27,42
587,2,37,34
587,3,47,24
587,4,38,39
587,5,38,23
587,6,40,47
587,7,42,27
587,8,45,5
587,9,34,32
587,10,35,12
587,11,26,22
588,-1,37,33
588,0,39,33
588,1,28,42
588,2,36,34
588,3,47,25
588,4,38,40
588,5,38,22
588,6,40,46
588,7,41,27
588,8,45,4
588,9,34,31
588,10,35,13
588,11,26,23
589,-1,37,34
589,0,39,34
589,1,29,42
589,2,36,35
589,3,47,26
589,4,38,41
589,5,38,23
589,6,40,47
589,7,42,27
589,8,46,4
589,9,34,32
589,10,36,13
589,11,26,24
590,-1,36,34
590,0,38,34
590,1,28,42
590,2,35,35
590,3,47,27
590,4,38,42
590,5,38,22
590,6,40,48
590,7,42,28
590,8,46,3
590,9,34,33
590,10,35,13
590,11,26,25
591,-1,36,34
591,0,38,35
591,1,27,42
591,2,36,35
591,3,47,28
591,4,38,43
591,5,38,21
591,6,40,47
591,7,42,27
591,8,45,3
591,9,34,34
591,10,35,12
591,11,27,25
592,-1,35,33
592,0,38,36
592,1,28,42
592,2,35,35
592,3,47,29
592,4,38,44
592,5,38,22
592,6,39,47
592,7,42,26
592,8,46,3
592,9,34,35
592,10,35,11
592,11,27,26
593,-1,35,34
593,0,38,37
593,1,29,42
593,2,35,36
593,3,47,30
593,4,38,45
593,5,38,21
593,6,40,47
593,7,42,27
593,8,47,3
593,9,34,36
593,10,35,12
593,11,27,27
594,-1,35,34
594,0,38,38
594,1,28,42
594,2,34,36
594,3,47,31
594,4,39,45
594,5,38,22
594,6,40,46
594,7,42,28
594,8,46,3
594,9,34,37
594,10,35,13
594,11,27,28
595,-1,34,34
595,0,38,39
595,1,27,42
595,2,34,37
595,3,47,30
595,4,39,46
595,5,38,21
595,6,40,47
595,7,42,27
595,8,45,3
595,9,33,37
595,10,35,12
595,11,27,29
596,-1,34,34
596,0,38,40
596,1,28,42
596,2,33,37
596,3,47,31
596,4,40,46
596,5,37,21
596,6,40,48
596,7,42,26
596,8,44,3
596,9,33,38
596,10,35,11
596,11,27,30
597,-1,34,35
597,0,38,41
597,1,29,42
597,2,33,38
597,3,47,32
597,4,40,47
597,5,37,20
597,6,40,47
597,7,42,27
597,8,44,2
597,9,32,38
597,10,35,12
597,11,27,31
598,-1,34,36
598,0,39,41
598,1,28,42
598,2,33,39
598,3,47,33
598,4,40,48
598,5,37,19
598,6,40,46
598,7,42,28
598,8,45,2
598,9,32,39
598,10,35,13
598,11,27,32
599,-1,33,36
599,0,39,42
599,1,29,42
599,2,32,39
599,3,46,33
599,4,40,47
599,5,37,18
599,6,40,47
599,7,42,27
599,8,45,3
599,9,31,39
599,10,35,12
599,11,27,33
600,-1,32,36
600,0,39,43
600,1,28,42
600,2,33,39
600,3,46,34
600,4,40,46
600,5,37,17
600,6,41,47
600,7,42,28
600,8,44,3
600,9,31,40
600,10,35,11
600,11,27,34
601,-1,32,37
601,0,39,44
601,1,27,42
601,2,32,39
601,3,46,35
601,4,40,47
601,5,37,16
601,6,40,47
601,7,42,27
601,8,44,4
601,9,31,39
601,10,35,12
601,11,27,35
602,-1,32,38
602,0,39,43
602,1,28,42
602,2,31,39
602,3,46,34
602,4,41,47
602,5,37,15
602,6,39,47
602,7,41,27
602,8,43,4
602,9,31,40
602,10,35,13
602,11,27,36
603,-1,32,39
603,0,39,44
603,1,29,42
603,2,31,40
603,3,46,35
603,4,40,47
603,5,37,14
603,6,40,47
603,7,42,27
603,8,43,5
603,9,30,40
603,10,36,13
603,11,27,37
604,-1,31,40
604,0,39,45
604,1,28,42
604,2,30,40
604,3,46,36
604,4,39,47
604,5,36,14
604,6,41,47
604,7,43,27
604,8,42,5
604,9,30,41
604,10,35,13
604,11,27,38
605,-1,30,40
605,0,39,44
605,1,27,42
605,2,30,41
605,3,46,37
605,4,40,47
605,5,36,13
605,6,40,47
605,7,43,26
605,8,42,6
605,9,29,41
605,10,35,12
605,11,27,39
606,-1,29,40
606,0,39,45
606,1,28,42
606,2,30,40
606,3,46,38
606,4,41,47
606,5,35,13
606,6,39,47
606,7,43,25
606,8,41,6
606,9,29,42
606,10,35,11
606,11,27,40
607,-1,28,40
607,0,39,46
607,1,29,42
607,2,30,41
607,3,46,39
607,4,40,47
607,5,35,12
607,6,40,47
607,7,43,24
607,8,41,5
607,9,28,42
607,10,35,12
607,11,27,41
608,-1,27,40
608,0,40,46
608,1,28,42
608,2,29,41
608,3,46,40
608,4,39,47
608,5,35,11
608,6,40,48
608,7,43,23
608,8,41,6
608,9,27,42
608,10,35,11
608,11,28,41
609,-1,28,40
609,0,40,47
609,1,27,42
609,2,30,41
609,3,46,41
609,4,40,47
609,5,35,12
609,6,41,48
609,7,43,22
609,8,41,7
609,9,28,42
609,10,35,12
609,11,28,42
610,-1,28,41
610,0,40,48
610,1,28,42
610,2,29,41
610,3,46,42
610,4,41,47
610,5,35,13
610,6,40,48
610,7,43,21
610,8,40,7
610,9,29,42
610,10,35,13
610,11,28,43
611,-1,28,42
611,0,40,47
611,1,29,42
611,2,29,42
611,3,45,42
611,4,40,47
611,5,35,12
611,6,40,47
611,7,43,20
611,8,40,8
611,9,28,42
611,10,35,12
611,11,29,43
612,-1,28,42
612,0,40,46
612,1,28,42
612,2,28,42
612,3,45,43
612,4,39,47
612,5,34,12
612,6,40,46
612,7,43,21
612,8,39,8
612,9,27,42
612,10,35,11
612,11,28,43
613,-1,27,41
613,0,40,47
613,1,27,42
613,2,27,42
613,3,44,43
613,4,40,47
613,5,35,12
613,6,40,47
613,7,43,20
613,8,39,9
613,9,28,42
613,10,35,12
613,11,28,42
614,-1,28,41
614,0,40,48
614,1,28,42
614,2,28,42
614,3,44,44
614,4,41,47
614,5,35,11
614,6,40,48
614,7,42,20
614,8,38,9
614,9,29,42
614,10,35,13
614,11,28,41
615,-1,28,42
615,0,40,47
615,1,29,42
615,2,29,42
615,3,43,44
615,4,41,46
615,5,35,12
615,6,40,47
615,7,42,19
615,8,38,10
615,9,29,43
615,10,36,13
615,11,28,42
616,-1,28,42
616,0,40,48
616,1,28,42
616,2,28,42
616,3,43,45
616,4,41,47
616,5,35,13
616,6,40,46
616,7,41,19
616,8,37,10
616,9,28,43
616,10,35,13
616,11,28,43
617,-1,27,41
617,0,40,47
617,1,27,42
617,2,28,41
617,3,44,45
617,4,40,47
617,5,35,12
617,6,40,47
617,7,41,18
617,8,37,11
617,9,28,42
617,10,35,12
617,11,28,42
618,-1,28,41
618,0,40,46
618,1,28,42
618,2,28,42
618,3,43,45
618,4,39,47
618,5,34,12
618,6,40,48
618,7,40,18
618,8,36,11
618,9,28,41
618,10,35,11
618,11,28,41
619,-1,28,42
619,0,40,47
619,1,29,42
619,2,28,43
619,3,42,45
619,4,40,47
619,5,35,12
619,6,40,47
619,7,40,17
619,8,36,12
619,9,28,42
619,10,35,12
619,11,28,42
620,-1,27,42
620,0,40,48
620,1,29,41
620,2,28,42
620,3,43,45
620,4,41,47
620,5,36,12
620,6,40,46
620,7,39,17
620,8,35,12
620,9,27,42
620,10,35,13
620,11,28,43
621,-1,28,41
621,0,40,47
621,1,30,41
621,2,28,41
621,3,42,45
621,4,40,47
621,5,37,12
621,6,40,47
621,7,38,17
621,8,34,12
621,9,28,42
621,10,36,13
621,11,28,42
622,-1,29,41
622,0,39,47
622,1,30,42
622,2,28,40
622,3,42,46
622,4,39,47
622,5,36,12
622,6,40,48
622,7,38,16
622,8,35,12
622,9,29,42
622,10,35,13
622,11,28,41
623,-1,29,42
623,0,40,47
623,1,31,42
623,2,28,41
623,3,41,46
623,4,40,47
623,5,35,12
623,6,40,47
623,7,38,15
623,8,36,12
623,9,29,41
623,10,35,12
623,11,28,42
624,-1,30,42
624,0,41,47
624,1,30,42
624,2,28,40
624,3,41,45
624,4,41,47
624,5,34,12
624,6,41,47
624,7,39,15
624,8,35,12
624,9,29,42
624,10,35,11
624,11,28,43
625,-1,31,42
625,0,41,46
625,1,29,42
625,2,28,41
625,3,41,46
625,4,40,47
625,5,35,12
625,6,40,47
625,7,38,15
625,8,34,12
625,9,28,42
625,10,35,12
625,11,28,42
626,-1,31,42
626,0,41,47
626,1,28,42
626,2,28,42
626,3,41,47
626,4,40,48
626,5,36,12
626,6,39,47
626,7,38,14
626,8,35,12
626,9,27,42
626,10,35,13
626,11,29,42
627,-1,30,42
627,0,40,47
627,1,27,42
627,2,27,42
627,3,40,47
627,4,40,47
627,5,36,13
627,6,40,47
627,7,37,14
627,8,36,12
627,9,28,42
627,10,34,13
627,11,29,41
628,-1,29,42
628,0,39,47
628,1,28,42
628,2,28,42
628,3,40,46
628,4,40,46
628,5,35,13
628,6,40,48
628,7,36,14
628,8,35,12
628,9,29,42
628,10,34,12
628,11,29,42
629,-1,28,42
629,0,40,47
629,1,29,42
629,2,29,42
629,3,40,47
629,4,40,47
629,5,35,12
629,6,41,48
629,7,36,13
629,8,34,12
629,9,28,42
629,10,35,12
629,11,28,42
630,-1,29,42
630,0,41,47
630,1,28,42
630,2,28,42
630,3,40,48
630,4,40,48
630,5,35,11
630,6,40,48
630,7,35,13
630,8,35,12
630,9,27,42
630,10,36,12
630,11,27,42
631,-1,30,42
631,0,41,48
631,1,28,41
631,2,28,41
631,3,40,47
631,4,40,47
631,5,35,12
631,6,40,47
631,7,36,13
631,8,34,12
631,9,27,41
631,10,37,12
631,11,27,41
632,-1,31,42
632,0,40,48
632,1,28,42
632,2,28,42
632,3,40,46
632,4,40,46
632,5,35,13
632,6,40,46
632,7,35,13
632,8,33,12
632,9,27,40
632,10,37,11
632,11,27,40
633,-1,31,41
633,0,41,48
633,1,28,43
633,2,28,41
633,3,40,45
633,4,40,45
633,5,35,14
633,6,40,45
633,7,35,12
633,8,33,11
633,9,27,39
633,10,36,11
633,11,27,39
634,-1,30,41
634,0,40,48
634,1,28,44
634,2,28,40
634,3,40,44
634,4,40,44
634,5,36,14
634,6,40,44
634,7,35,11
634,8,33,12
634,9,27,38
634,10,36,12
634,11,27,38
635,-1,29,41
635,0,40,47
635,1,28,43
635,2,28,39
635,3,40,43
635,4,40,43
635,5,36,15
635,6,40,43
635,7,35,12
635,8,33,11
635,9,27,37
635,10,35,12
635,11,27,37
636,-1,28,41
636,0,40,46
636,1,28,42
636,2,28,38
636,3,40,42
636,4,40,42
636,5,36,16
636,6,40,42
636,7,35,13
636,8,32,11
636,9,27,36
636,10,34,12
636,11,27,36
637,-1,27,41
637,0,40,47
637,1,28,41
637,2,28,37
637,3,40,41
637,4,40,41
637,5,36,17
637,6,40,41
637,7,36,13
637,8,32,10
637,9,28,36
637,10,35,12
637,11,27,35
638,-1,26,41
638,0,40,48
638,1,28,42
638,2,28,36
638,3,40,40
638,4,40,40
638,5,36,18
638,6,40,40
638,7,37,13
638,8,31,10
638,9,28,35
638,10,36,12
638,11,27,34
639,-1,25,41
639,0,40,47
639,1,28,43
639,2,28,35
639,3,40,41
639,4,40,39
639,5,36,19
639,6,39,40
639,7,36,13
639,8,31,9
639,9,28,34
639,10,35,12
639,11,27,33
640,-1,26,41
640,0,40,46
640,1,28,42
640,2,28,34
640,3,40,40
640,4,40,40
640,5,36,20
640,6,38,40
640,7,35,13
640,8,30,9
640,9,28,33
640,10,34,12
640,11,27,32
641,-1,27,41
641,0,40,47
641,1,28,41
641,2,28,33
641,3,41,40
641,4,40,39
641,5,36,21
641,6,39,40
641,7,35,14
641,8,30,8
641,9,28,32
641,10,34,11
641,11,27,31
642,-1,27,40
642,0,40,48
642,1,28,42
642,2,28,32
642,3,41,39
642,4,40,38
642,5,36,22
642,6,39,39
642,7,35,13
642,8,29,8
642,9,28,31
642,10,35,11
642,11,27,30
643,-1,27,39
643,0,40,47
643,1,28,43
643,2,28,31
643,3,41,40
643,4,40,37
643,5,35,22
643,6,39,38
643,7,35,12
643,8,29,7
643,9,28,30
643,10,35,12
643,11,27,29
644,-1,27,38
644,0,40,46
644,1,28,42
644,2,28,30
644,3,41,39
644,4,40,36
644,5,35,23
644,6,39,37
644,7,35,11
644,8,28,7
644,9,28,29
644,10,35,13
644,11,27,28
645,-1,27,37
645,0,40,47
645,1,28,41
645,2,28,29
645,3,41,38
645,4,40,35
645,5,34,23
645,6,39,36
645,7,35,12
645,8,28,6
645,9,29,29
645,10,35,12
645,11,26,28
646,-1,27,36
646,0,40,48
646,1,28,42
646,2,28,28
646,3,41,37
646,4,40,34
646,5,34,24
646,6,39,35
646,7,35,13
646,8,27,6
646,9,29,28
646,10,36,12
646,11,27,28
647,-1,27,35
647,0,40,47
647,1,28,43
647,2,28,27
647,3,41,36
647,4,40,33
647,5,34,23
647,6,39,34
647,7,35,12
647,8,27,5
647,9,30,28
647,10,36,13
647,11,27,27
648,-1,27,34
648,0,40,46
648,1,28,42
648,2,28,28
648,3,41,35
648,4,40,32
648,5,34,24
648,6,39,33
648,7,35,11
648,8,26,5
648,9,30,27
648,10,35,13
648,11,26,27
649,-1,27,33
649,0,40,47
649,1,28,41
649,2,28,29
649,3,41,34
649,4,40,31
649,5,33,24
649,6,39,32
649,7,35,12
649,8,26,4
649,9,30,26
649,10,35,12
649,11,26,28
650,-1,27,33
650,0,40,48
650,1,28,42
650,2,28,30
650,3,41,33
650,4,40,30
650,5,33,25
650,6,39,31
650,7,35,13
650,8,26,3
650,9,30,25
650,10,35,11
650,11,26,27
651,-1,28,32
651,0,40,47
651,1,28,43
651,2,28,31
651,3,41,34
651,4,40,29
651,5,33,26
651,6,39,30
651,7,35,12
651,8,26,4
651,9,30,24
651,10,35,12
651,11,26,26
652,-1,28,31
652,0,40,46
652,1,28,42
652,2,28,32
652,3,41,35
652,4,40,28
652,5,33,25
652,6,39,29
652,7,34,12
652,8,26,5
652,9,30,23
652,10,35,11
652,11,26,25
653,-1,28,30
653,0,40,47
653,1,28,41
653,2,27,32
653,3,41,34
653,4,40,27
653,5,33,26
653,6,39,28
653,7,35,12
653,8,26,4
653,9,30,22
653,10,35,12
653,11,27,25
654,-1,28,29
654,0,41,47
654,1,28,40
654,2,27,33
654,3,41,35
654,4,41,27
654,5,33,27
654,6,39,27
654,7,36,12
654,8,26,3
654,9,30,21
654,10,35,13
654,11,27,24
655,-1,28,28
655,0,40,47
655,1,28,41
655,2,27,34
655,3,40,35
655,4,41,26
655,5,33,28
655,6,39,26
655,7,36,13
655,8,26,4
655,9,30,20
655,10,35,12
655,11,27,23
656,-1,28,27
656,0,39,47
656,1,28,42
656,2,27,35
656,3,40,36
656,4,41,25
656,5,33,27
656,6,39,25
656,7,35,13
656,8,26,5
656,9,30,19
656,10,35,11
656,11,28,23
657,-1,28,26
657,0,40,47
657,1,28,43
657,2,27,36
657,3,40,37
657,4,41,24
657,5,32,27
657,6,39,24
657,7,35,12
657,8,26,4
657,9,29,19
657,10,35,12
657,11,28,22
658,-1,28,25
658,0,41,47
658,1,28,42
658,2,27,37
658,3,40,38
658,4,41,23
658,5,32,26
658,6,39,23
658,7,34,12
658,8,26,3
658,9,30,19
658,10,35,13
658,11,28,21
659,-1,28,24
659,0,40,47
659,1,28,41
659,2,27,38
659,3,40,39
659,4,41,22
659,5,32,27
659,6,39,22
659,7,35,12
659,8,26,4
659,9,31,19
659,10,35,12
659,11,28,20
660,-1,28,23
660,0,39,47
660,1,28,42
660,2,27,39
660,3,40,38
660,4,41,21
660,5,32,26
660,6,39,21
660,7,36,12
660,8,26,5
660,9,31,18
660,10,35,11
660,11,28,19
661,-1,28,22
661,0,40,47
661,1,28,43
661,2,27,40
661,3,40,39
661,4,41,20
661,5,32,25
661,6,39,20
661,7,36,13
661,8,26,4
661,9,32,18
661,10,35,12
661,11,28,18
662,-1,29,22
662,0,41,47
662,1,28,42
662,2,27,41
662,3,40,40
662,4,41,19
662,5,32,24
662,6,39,19
662,7,35,13
662,8,26,3
662,9,32,17
662,10,35,13
662,11,29,18
663,-1,29,21
663,0,40,47
663,1,28,41
663,2,28,41
663,3,39,40
663,4,41,18
663,5,31,24
663,6,39,18
663,7,35,12
663,8,26,4
663,9,33,17
663,10,35,12
663,11,29,17
664,-1,29,20
664,0,39,47
664,1,28,42
664,2,28,42
664,3,40,40
664,4,41,17
664,5,31,23
664,6,39,17
664,7,35,11
664,8,26,5
664,9,33,16
664,10,35,11
664,11,30,17
665,-1,29,19
665,0,40,47
665,1,28,43
665,2,28,43
665,3,40,41
665,4,41,18
665,5,31,22
665,6,38,17
665,7,35,12
665,8,26,4
665,9,34,16
665,10,35,12
665,11,29,17
666,-1,29,18
666,0,41,47
666,1,28,42
666,2,28,42
666,3,39,41
666,4,41,17
666,5,31,21
666,6,38,16
